tri,x0,y0,z0,x1,y1,z1,x2,y2,z2,energy
212,16.000000,10.000000,20.000000,17.000000,10.000000,20.000000,16.000000,11.000000,20.000000,0.283932
213,17.000000,10.000000,20.000000,17.000000,11.000000,20.000000,16.000000,11.000000,20.000000,0.282942
214,17.000000,10.000000,20.000000,18.000000,10.000000,20.000000,17.000000,11.000000,20.000000,0.282596
215,18.000000,10.000000,20.000000,18.000000,11.000000,20.000000,17.000000,11.000000,20.000000,0.281616
216,18.000000,10.000000,20.000000,19.000000,10.000000,20.000000,18.000000,11.000000,20.000000,0.280751
217,19.000000,10.000000,20.000000,19.000000,11.000000,20.000000,18.000000,11.000000,20.000000,0.280172
218,19.000000,10.000000,20.000000,20.000000,10.000000,20.000000,19.000000,11.000000,20.000000,0.279199
219,20.000000,10.000000,20.000000,20.000000,11.000000,20.000000,19.000000,11.000000,20.000000,0.278163
220,10.000000,11.000000,20.000000,11.000000,11.000000,20.000000,10.000000,12.000000,20.000000,0.291769
221,11.000000,11.000000,20.000000,11.000000,12.000000,20.000000,10.000000,12.000000,20.000000,0.290938
222,11.000000,11.000000,20.000000,12.000000,11.000000,20.000000,11.000000,12.000000,20.000000,0.290335
223,12.000000,11.000000,20.000000,12.000000,12.000000,20.000000,11.000000,12.000000,20.000000,0.289660
224,12.000000,11.000000,20.000000,13.000000,11.000000,20.000000,12.000000,12.000000,20.000000,0.289473
225,13.000000,11.000000,20.000000,13.000000,12.000000,20.000000,12.000000,12.000000,20.000000,0.288453
226,13.000000,11.000000,20.000000,14.000000,11.000000,20.000000,13.000000,12.000000,20.000000,0.287890
227,14.000000,11.000000,20.000000,14.000000,12.000000,20.000000,13.000000,12.000000,20.000000,0.286841
228,14.000000,11.000000,20.000000,15.000000,11.000000,20.000000,14.000000,12.000000,20.000000,0.286315
229,15.000000,11.000000,20.000000,15.000000,12.000000,20.000000,14.000000,12.000000,20.000000,0.285150
230,15.000000,11.000000,20.000000,16.000000,11.000000,20.000000,15.000000,12.000000,20.000000,0.284849
231,16.000000,11.000000,20.000000,16.000000,12.000000,20.000000,15.000000,12.000000,20.000000,0.283929
232,16.000000,11.000000,20.000000,17.000000,11.000000,20.000000,16.000000,12.000000,20.000000,0.282868
233,17.000000,11.000000,20.000000,17.000000,12.000000,20.000000,16.000000,12.000000,20.000000,0.282305
234,17.000000,11.000000,20.000000,18.000000,11.000000,20.000000,17.000000,12.000000,20.000000,0.281575
235,18.000000,11.000000,20.000000,18.000000,12.000000,20.000000,17.000000,12.000000,20.000000,0.280141
236,18.000000,11.000000,20.000000,19.000000,11.000000,20.000000,18.000000,12.000000,20.000000,0.279707
237,19.000000,11.000000,20.000000,19.000000,12.000000,20.000000,18.000000,12.000000,20.000000,0.278656
238,19.000000,11.000000,20.000000,20.000000,11.000000,20.000000,19.000000,12.000000,20.000000,0.278181
239,20.000000,11.000000,20.000000,20.000000,12.000000,20.000000,19.000000,12.000000,20.000000,0.277530
240,10.000000,12.000000,20.000000,11.000000,12.000000,20.000000,10.000000,13.000000,20.000000,0.290563
241,11.000000,12.000000,20.000000,11.000000,13.000000,20.000000,10.000000,13.000000,20.000000,0.289561
242,11.000000,12.000000,20.000000,12.000000,12.000000,20.000000,11.000000,13.000000,20.000000,0.288996
243,12.000000,12.000000,20.000000,12.000000,13.000000,20.000000,11.000000,13.000000,20.000000,0.288368
244,12.000000,12.000000,20.000000,13.000000,12.000000,20.000000,12.000000,13.000000,20.000000,0.288007
245,13.000000,12.000000,20.000000,13.000000,13.000000,20.000000,12.000000,13.000000,20.000000,0.287065
246,13.000000,12.000000,20.000000,14.000000,12.000000,20.000000,13.000000,13.000000,20.000000,0.286597
247,14.000000,12.000000,20.000000,14.000000,13.000000,20.000000,13.000000,13.000000,20.000000,0.285644
248,14.000000,12.000000,20.000000,15.000000,12.000000,20.000000,14.000000,13.000000,20.000000,0.285502
249,15.000000,12.000000,20.000000,15.000000,13.000000,20.000000,14.000000,13.000000,20.000000,0.283888
250,15.000000,12.000000,20.000000,16.000000,12.000000,20.000000,15.000000,13.000000,20.000000,0.283597
251,16.000000,12.000000,20.000000,16.000000,13.000000,20.000000,15.000000,13.000000,20.000000,0.282633
252,16.000000,12.000000,20.000000,17.000000,12.000000,20.000000,16.000000,13.000000,20.000000,0.281660
253,17.000000,12.000000,20.000000,17.000000,13.000000,20.000000,16.000000,13.000000,20.000000,0.281327
254,17.000000,12.000000,20.000000,18.000000,12.000000,20.000000,17.000000,13.000000,20.000000,0.280396
255,18.000000,12.000000,20.000000,18.000000,13.000000,20.000000,17.000000,13.000000,20.000000,0.278937
256,18.000000,12.000000,20.000000,19.000000,12.000000,20.000000,18.000000,13.000000,20.000000,0.279022
257,19.000000,12.000000,20.000000,19.000000,13.000000,20.000000,18.000000,13.000000,20.000000,0.277481
258,19.000000,12.000000,20.000000,20.000000,12.000000,20.000000,19.000000,13.000000,20.000000,0.277022
259,20.000000,12.000000,20.000000,20.000000,13.000000,20.000000,19.000000,13.000000,20.000000,0.275902
260,10.000000,13.000000,20.000000,11.000000,13.000000,20.000000,10.000000,14.000000,20.000000,0.289034
261,11.000000,13.000000,20.000000,11.000000,14.000000,20.000000,10.000000,14.000000,20.000000,0.288160
262,11.000000,13.000000,20.000000,12.000000,13.000000,20.000000,11.000000,14.000000,20.000000,0.288303
263,12.000000,13.000000,20.000000,12.000000,14.000000,20.000000,11.000000,14.000000,20.000000,0.287060
264,12.000000,13.000000,20.000000,13.000000,13.000000,20.000000,12.000000,14.000000,20.000000,0.286736
